108772,14,Cep
108797,29,Aqr
108868,30,Aqr
108870,ε,Ind
108874,ο,Aqr
108875,21,Peg
108917,ξ,Cep
108924,18,Cep
108952,13,PsA
108991,32,Aqr
109005,20,Cep
109017,19,Cep
109056,23,Peg
109068,ν,Peg
109074,α,Aqr
109081,κ2,Ind
109111,λ,Gru
109139,ι,Aqr
109176,ι,Peg
109240,25,Peg
109268,α,Gru
109285,μ,PsA
109289,υ,PsA
109332,35,Aqr
109352,π1,Peg
109400,24,Cep
109410,π,Peg
109422,τ,PsA
109427,θ,Peg
109458,28,Peg
109472,e,Aqr
109492,ζ,Cep
109556,λ,Cep
109624,39,Aqr
109786,41,Aqr
109789,λ,PsA
109857,ε,Cep
109908,μ1,Gru
109937,1,Lac
109973,μ2,Gru
110000,42,Aqr
110003,θ,Aqr
110023,44,Aqr
110078,ψ,Oct
110103,25,Cep
110130,α,Tuc
110179,45,Aqr
110256,ε,Oct
110273,ρ,Aqr
110298,30,Peg
110351,2,Lac
110371,32,Peg
110386,31,Peg
110391,47,Aqr
110395,γ,Aqr
110478,π1,Gru
110506,π2,Gru
110529,49,Aqr
110538,β,Lac
110548,33,Peg
110578,51,Aqr
110602,50,Aqr
110609,4,Lac
110618,ν,Ind
110672,π,Aqr
110778,53,Aqr
110785,34,Peg
110787,ρ1,Cep
110817,26,Cep
110838,δ,Tuc
110882,35,Peg
110936,ν,Gru
110960,ζ1,Aqr
110986,36,Peg
110991,δ,Cep
110997,δ1,Gru
111022,5,Lac
111043,δ2,Gru
111056,ρ,Cep
111062,37,Peg
111068,38,Peg
111086,56,Aqr
111104,6,Lac
111123,σ,Aqr
111138,ζ,PsA
111169,α,Lac
111188,β,PsA
111196,υ,Oct
111200,58,Aqr
111278,39,Peg
111310,ν,Tuc
111394,60,Aqr
111449,υ,Aqr
111497,η,Aqr
111532,31,Cep
111546,8,Lac
111594,σ1,Gru
111643,σ2,Gru
111674,9,Lac
111710,κ,Aqr
111797,30,Cep
111810,40,Peg
111841,10,Lac
111884,41,Peg
111944,11,Lac
111954,ε,PsA
112029,ζ,Peg
112031,12,Lac
112051,ο,Peg
112102,19,PsA
112122,β,Gru
112158,η,Peg
112179,67,Aqr
112203,ρ,Gru
112211,g,Aqr
112242,13,Lac
112358,45,Peg
112374,η,Gru
112405,β,Oct
112440,λ,Peg
112447,ξ,Peg
112529,68,Aqr
112542,τ1,Aqr
112615,70,Aqr
112623,ε,Gru
112716,τ,Aqr
112724,ι,Cep
112748,μ,Peg
112778,14,Lac
112781,ξ,Oct
112862,21,PsA
112917,15,Lac
112935,σ,Peg
112948,γ,PsA
112961,λ,Aqr
113031,74,Aqr
113044,τ1,Gru
113127,78,Aqr
113136,δ,Aqr
113137,ρ,Ind
113148,77,Aqr
113167,1,Psc
113186,ρ,Peg
113246,δ,PsA
113281,16,Lac
113307,τ3,Gru
113357,51,Peg
113368,α,PsA
113503,52,Peg
113521,2,Psc
113610,3,Psc
113638,ζ,Gru
113674,81,Aqr
113726,ο,And
113781,82,Aqr
113788,2,And
113860,π,PsA
113881,β,Peg
113889,β,Psc
113919,3,And
113957,κ,Gru
113963,α,Peg
113996,h,Aqr
114104,1,Cas
114119,c1,Aqr
114131,θ,Gru
114132,υ,Gru
114144,55,Peg
114155,56,Peg
114200,4,And
114210,5,And
114222,π,Cep
114273,5,Psc
114341,c2,Aqr
114347,57,Peg
114365,2,Cas
114375,89,Aqr
114389,58,Peg
114421,ι,Gru
114430,6,And
114520,59,Peg
114526,60,Peg
114570,7,And
114724,φ,Aqr
114844,61,Peg
114855,ψ1,Aqr
114939,χ,Aqr
114971,γ,Psc
114996,γ,Tuc
115022,8,And
115033,ψ2,Aqr
115054,φ,Gru
115065,9,And
115088,ο,Cep
115102,γ,Scl
115115,ψ3,Aqr
115126,94,Aqr
115142,96,Aqr
115152,11,And
115191,10,And
115227,7,Psc
115250,τ,Peg
115271,63,Peg
115280,12,And
115355,64,Peg
115404,97,Aqr
115407,65,Peg
115438,b1,Aqr
115444,66,Peg
115590,4,Cas
115591,67,Peg
115623,υ,Peg
115669,b2,Aqr
115713,ο,Gru
115738,κ,Psc
115755,13,And
115768,9,Psc
115806,69,Peg
115830,θ,Psc
115836,τ,Oct
115919,70,Peg
116076,14,And
116118,100,Aqr
116146,13,Psc
116231,β,Scl
116247,b3,Aqr
116264,71,Peg
116310,72,Peg
116323,14,Psc
116354,15,And
116355,73,Peg
116389,ι,Phe
116495,16,Psc
116584,λ,And
116592,74,Peg
116611,75,Peg
116631,ι,And
116709,18,And
116727,γ,Cep
116737,θ,Phe
116758,ω1,Aqr
116771,ι,Psc
116805,κ,And
116820,μ,Scl
116889,103,Aqr
116901,104,Aqr
116928,λ,Psc
116971,ω2,Aqr
117020,77,Peg
117073,78,Peg
117089,i1,Aqr
117218,i2,Aqr
117221,ψ,And
117245,19,Psc
117301,τ,Cas
117315,σ,Phe
117375,20,Psc
117447,6,Cas
117452,δ,Scl
117491,21,Psc
117500,79,Peg
117628,80,Peg
117629,i3,Aqr
117683,22,Psc
117689,γ1,Oct
117718,φ,Peg
117730,82,Peg
117761,24,Psc
117774,25,Psc
117863,ρ,Cas
117927,26,Psc
118114,γ2,Oct
118121,η,Tuc
118131,ψ,Peg
118178,1,Cet
118209,27,Psc
118234,π,Phe
118243,σ,Cas
118268,ω,Psc
118322,ε,Tuc
